[10:30:19.9108428] [Info   : LethalMin] Adding PikminItem Compoent to PantiesItem
[10:30:20.0817647] [Debug  : LethalMin] (LungApparatusTurnedOff) Center: (30.60, 1.65, -14.49)
[10:30:20.0817647] [Debug  : LethalMin] Creating counter for LungApparatusTurnedOff
[10:30:20.0817647] [Info   : LethalMin] Adding PikminItem Compoent to Boombox
[10:30:20.0817647] [Debug  : LethalMin] Calculated weight for Boombox: 16 lb, Devided weight: 6.4 lb
[10:30:20.0817647] [Debug  : LethalMin] (Boombox) Colider: Boombox (UnityEngine.BoxCollider)
[10:30:20.0817647] [Debug  : LethalMin] (Boombox) Center: (45.05, -3.21, -1.95)
[10:30:20.0817647] [Debug  : LethalMin] Creating counter for Boombox
[10:30:20.0830290] [Info   : LethalMin] Adding PikminItem Compoent to LungApparatusPinkDisabled
[10:30:20.0830290] [Debug  : LethalMin] Calculated weight for Pink Apparatus: 31 lb, Devided weight: 12.4 lb
[10:30:20.0830290] [Debug  : LethalMin] (LungApparatusPinkDisabled) Colider: LungApparatusPinkDisabled (UnityEngine.BoxCollider)
[10:30:20.0830290] [Debug  : LethalMin] (LungApparatusPinkDisabled) Center: (30.60, 1.65, -14.49)
[10:30:20.0830290] [Debug  : LethalMin] Creating counter for LungApparatusPinkDisabled
[10:30:20.0830290] [Info   : LethalMin] Adding PikminItem Compoent to LungApparatusTurnedOff
[10:30:20.0830290] [Debug  : LethalMin] Calculated weight for Apparatus: 31 lb, Devided weight: 12.4 lb
[10:30:20.0830290] [Debug  : LethalMin] (LungApparatusTurnedOff) Colider: LungApparatusTurnedOff (UnityEngine.BoxCollider)
[10:30:20.0830290] [Debug  : LethalMin] (LungApparatusTurnedOff) Center: (30.60, 1.65, -14.49)
[10:30:20.0830290] [Debug  : LethalMin] Creating counter for LungApparatusTurnedOff
[10:30:20.0830290] [Info   : LethalMin] Adding PikminItem Compoent to LungApparatusTurnedOff
[10:30:20.0830290] [Debug  : LethalMin] Calculated weight for Apparatus: 31 lb, Devided weight: 12.4 lb
[10:30:20.0830290] [Debug  : LethalMin] (LungApparatusTurnedOff) Colider: LungApparatusTurnedOff (UnityEngine.BoxCollider)
[10:30:20.0830290] [Debug  : LethalMin] (LungApparatusTurnedOff) Center: (30.60, 1.65, -14.49)
[10:30:20.0840266] [Debug  : LethalMin] Creating counter for LungApparatusTurnedOff
[10:30:20.0840266] [Info   : LethalMin] Adding PikminItem Compoent to Fuse Unplugged
[10:30:20.0840266] [Debug  : LethalMin] Calculated weight for Fuse: 4 lb, Devided weight: 1.6 lb
[10:30:20.0840266] [Debug  : LethalMin] (Fuse Unplugged) Colider: Fuse Unplugged (UnityEngine.BoxCollider)
[10:30:20.0840266] [Debug  : LethalMin] (Fuse Unplugged) Center: (-1.29, 0.50, 5.91)
[10:30:20.0840266] [Debug  : LethalMin] Creating counter for Fuse Unplugged
[10:30:20.0840266] [Info   : LethalMin] Adding PikminItem Compoent to AnvilPrefab
[10:30:20.0840266] [Debug  : LethalMin] Calculated weight for ImmersiveAnvil: 420 lb, Devided weight: 168 lb
[10:30:20.0840266] [Debug  : LethalMin] (AnvilPrefab) Colider: AnvilPrefab (UnityEngine.BoxCollider)
[10:30:20.0840266] [Debug  : LethalMin] (AnvilPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0870273] [Debug  : LethalMin] Creating counter for AnvilPrefab
[10:30:20.0880268] [Info   : LethalMin] Adding PikminItem Compoent to TophatPrefab
[10:30:20.0880268] [Debug  : LethalMin] Calculated weight for Top hat: 0 lb, Devided weight: 0 lb
[10:30:20.0880268] [Debug  : LethalMin] (TophatPrefab) Colider: TophatPrefab (UnityEngine.BoxCollider)
[10:30:20.0880268] [Debug  : LethalMin] (TophatPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0880268] [Debug  : LethalMin] Creating counter for TophatPrefab
[10:30:20.0880268] [Info   : LethalMin] Adding PikminItem Compoent to SinkPrefab
[10:30:20.0880268] [Debug  : LethalMin] Calculated weight for Sink: 52 lb, Devided weight: 20.8 lb
[10:30:20.0880268] [Debug  : LethalMin] (SinkPrefab) Colider: SinkPrefab (UnityEngine.BoxCollider)
[10:30:20.0880268] [Debug  : LethalMin] (SinkPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0880268] [Debug  : LethalMin] Creating counter for SinkPrefab
[10:30:20.0880268] [Info   : LethalMin] Adding PikminItem Compoent to VentPrefab
[10:30:20.0880268] [Debug  : LethalMin] Calculated weight for Vent: 16 lb, Devided weight: 6.4 lb
[10:30:20.0880268] [Debug  : LethalMin] (VentPrefab) Colider: VentPrefab (UnityEngine.BoxCollider)
[10:30:20.0880268] [Debug  : LethalMin] (VentPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0880268] [Debug  : LethalMin] Creating counter for VentPrefab
[10:30:20.0880268] [Info   : LethalMin] Adding PikminItem Compoent to ToolboxPrefab
[10:30:20.0880268] [Debug  : LethalMin] Calculated weight for IToolbox: 21 lb, Devided weight: 8.4 lb
[10:30:20.0880268] [Debug  : LethalMin] (ToolboxPrefab) Colider: ToolboxPrefab (UnityEngine.BoxCollider)
[10:30:20.0880268] [Debug  : LethalMin] (ToolboxPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0880268] [Debug  : LethalMin] Creating counter for ToolboxPrefab
[10:30:20.0880268] [Info   : LethalMin] Adding PikminItem Compoent to BaseballbatPrefab
[10:30:20.0895303] [Debug  : LethalMin] Calculated weight for IBaseball bat: 11 lb, Devided weight: 4.4 lb
[10:30:20.0895303] [Debug  : LethalMin] (BaseballbatPrefab) Colider: BaseballbatPrefab (UnityEngine.BoxCollider)
[10:30:20.0895303] [Debug  : LethalMin] (BaseballbatPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0895303] [Debug  : LethalMin] Creating counter for BaseballbatPrefab
[10:30:20.0895303] [Info   : LethalMin] Adding PikminItem Compoent to WrenchPrefab
[10:30:20.0895303] [Debug  : LethalMin] Calculated weight for Wrench: 23 lb, Devided weight: 9.2 lb
[10:30:20.0895303] [Debug  : LethalMin] (WrenchPrefab) Colider: WrenchPrefab (UnityEngine.BoxCollider)
[10:30:20.0895303] [Debug  : LethalMin] (WrenchPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0895303] [Debug  : LethalMin] Creating counter for WrenchPrefab
[10:30:20.0895303] [Info   : LethalMin] Adding PikminItem Compoent to RetroToyPrefab
[10:30:20.0895303] [Debug  : LethalMin] Calculated weight for Retro Toy: 5 lb, Devided weight: 2 lb
[10:30:20.0895303] [Debug  : LethalMin] (RetroToyPrefab) Colider: RetroToyPrefab (UnityEngine.BoxCollider)
[10:30:20.0895303] [Debug  : LethalMin] (RetroToyPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0895303] [Debug  : LethalMin] Creating counter for RetroToyPrefab
[10:30:20.0895303] [Info   : LethalMin] Adding PikminItem Compoent to PlantPrefab
[10:30:20.0895303] [Debug  : LethalMin] Calculated weight for ImmersivePlant: 16 lb, Devided weight: 6.4 lb
[10:30:20.0895303] [Debug  : LethalMin] (PlantPrefab) Colider: PlantPrefab (UnityEngine.BoxCollider)
[10:30:20.0895303] [Debug  : LethalMin] (PlantPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0895303] [Debug  : LethalMin] Creating counter for PlantPrefab
[10:30:20.0905372] [Info   : LethalMin] Adding PikminItem Compoent to GarbagePrefab
[10:30:20.0905372] [Debug  : LethalMin] Calculated weight for Garbage: 21 lb, Devided weight: 8.4 lb
[10:30:20.0905372] [Debug  : LethalMin] (GarbagePrefab) Colider: GarbagePrefab (UnityEngine.BoxCollider)
[10:30:20.0905372] [Debug  : LethalMin] (GarbagePrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0905372] [Debug  : LethalMin] Creating counter for GarbagePrefab
[10:30:20.0905372] [Info   : LethalMin] Adding PikminItem Compoent to SuitcasePrefab
[10:30:20.0905372] [Debug  : LethalMin] Calculated weight for Suitcase: 84 lb, Devided weight: 33.6 lb
[10:30:20.0905372] [Debug  : LethalMin] (SuitcasePrefab) Colider: SuitcasePrefab (UnityEngine.BoxCollider)
[10:30:20.0905372] [Debug  : LethalMin] (SuitcasePrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0905372] [Debug  : LethalMin] Creating counter for SuitcasePrefab
[10:30:20.0905372] [Info   : LethalMin] Adding PikminItem Compoent to ClampPrefab
[10:30:20.0905372] [Debug  : LethalMin] Calculated weight for Clamp: 19 lb, Devided weight: 7.6 lb
[10:30:20.0905372] [Debug  : LethalMin] (ClampPrefab) Colider: ClampPrefab (UnityEngine.BoxCollider)
[10:30:20.0905372] [Debug  : LethalMin] (ClampPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0905372] [Debug  : LethalMin] Creating counter for ClampPrefab
[10:30:20.0920404] [Info   : LethalMin] Adding PikminItem Compoent to LibrarylampPrefab
[10:30:20.0920404] [Debug  : LethalMin] Calculated weight for Library lamp: 31 lb, Devided weight: 12.4 lb
[10:30:20.0920404] [Debug  : LethalMin] (LibrarylampPrefab) Colider: LibrarylampPrefab (UnityEngine.BoxCollider)
[10:30:20.0920404] [Debug  : LethalMin] (LibrarylampPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0920404] [Debug  : LethalMin] Creating counter for LibrarylampPrefab
[10:30:20.0920404] [Info   : LethalMin] Adding PikminItem Compoent to AlcoholFlaskPrefab
[10:30:20.0920404] [Debug  : LethalMin] Calculated weight for Alcohol Flask: 0 lb, Devided weight: 0 lb
[10:30:20.0920404] [Debug  : LethalMin] (AlcoholFlaskPrefab) Colider: AlcoholFlaskPrefab (UnityEngine.BoxCollider)
[10:30:20.0920404] [Debug  : LethalMin] (AlcoholFlaskPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0920404] [Debug  : LethalMin] Creating counter for AlcoholFlaskPrefab
[10:30:20.0920404] [Info   : LethalMin] Adding PikminItem Compoent to BrokenenginePrefab
[10:30:20.0920404] [Debug  : LethalMin] Calculated weight for Broken engine: 79 lb, Devided weight: 31.6 lb
[10:30:20.0920404] [Debug  : LethalMin] (BrokenenginePrefab) Colider: BrokenenginePrefab (UnityEngine.BoxCollider)
[10:30:20.0920404] [Debug  : LethalMin] (BrokenenginePrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0930468] [Debug  : LethalMin] Creating counter for BrokenenginePrefab
[10:30:20.0930468] [Info   : LethalMin] Adding PikminItem Compoent to ToasterPrefab
[10:30:20.0930468] [Debug  : LethalMin] Calculated weight for Toaster: 13 lb, Devided weight: 5.2 lb
[10:30:20.0930468] [Debug  : LethalMin] (ToasterPrefab) Colider: ToasterPrefab (UnityEngine.BoxCollider)
[10:30:20.0930468] [Debug  : LethalMin] (ToasterPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0930468] [Debug  : LethalMin] Creating counter for ToasterPrefab
[10:30:20.0930468] [Info   : LethalMin] Adding PikminItem Compoent to FireaxePrefab
[10:30:20.0930468] [Debug  : LethalMin] Calculated weight for IFireAxe: 26 lb, Devided weight: 10.4 lb
[10:30:20.0930468] [Debug  : LethalMin] (FireaxePrefab) Colider: FireaxePrefab (UnityEngine.BoxCollider)
[10:30:20.0930468] [Debug  : LethalMin] (FireaxePrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0930468] [Debug  : LethalMin] Creating counter for FireaxePrefab
[10:30:20.0940444] [Info   : LethalMin] Adding PikminItem Compoent to FoodcanPrefab
[10:30:20.0940444] [Debug  : LethalMin] Calculated weight for Food can: 3 lb, Devided weight: 1.2 lb
[10:30:20.0940444] [Debug  : LethalMin] (FoodcanPrefab) Colider: FoodcanPrefab (UnityEngine.BoxCollider)
[10:30:20.0940444] [Debug  : LethalMin] (FoodcanPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0940444] [Debug  : LethalMin] Creating counter for FoodcanPrefab
[10:30:20.0940444] [Info   : LethalMin] Adding PikminItem Compoent to WinebottlePrefab
[10:30:20.0940444] [Debug  : LethalMin] Calculated weight for Wine bottle: 3 lb, Devided weight: 1.2 lb
[10:30:20.0940444] [Debug  : LethalMin] (WinebottlePrefab) Colider: WinebottlePrefab (UnityEngine.BoxCollider)
[10:30:20.0940444] [Debug  : LethalMin] (WinebottlePrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0940444] [Debug  : LethalMin] Creating counter for WinebottlePrefab
[10:30:20.0940444] [Info   : LethalMin] Adding PikminItem Compoent to FanPrefab
[10:30:20.0940444] [Debug  : LethalMin] Calculated weight for IFan: 13 lb, Devided weight: 5.2 lb
[10:30:20.0940444] [Debug  : LethalMin] (FanPrefab) Colider: FanPrefab (UnityEngine.BoxCollider)
[10:30:20.0940444] [Debug  : LethalMin] (FanPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0940444] [Debug  : LethalMin] Creating counter for FanPrefab
[10:30:20.0940444] [Info   : LethalMin] Adding PikminItem Compoent to BucketPrefab
[10:30:20.0940444] [Debug  : LethalMin] Calculated weight for Bucket: 21 lb, Devided weight: 8.4 lb
[10:30:20.0940444] [Debug  : LethalMin] (BucketPrefab) Colider: BucketPrefab (UnityEngine.BoxCollider)
[10:30:20.0940444] [Debug  : LethalMin] (BucketPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0940444] [Debug  : LethalMin] Creating counter for BucketPrefab
[10:30:20.0940444] [Info   : LethalMin] Adding PikminItem Compoent to PlungerPrefab
[10:30:20.0940444] [Debug  : LethalMin] Calculated weight for Plunger: 11 lb, Devided weight: 4.4 lb
[10:30:20.0940444] [Debug  : LethalMin] (PlungerPrefab) Colider: PlungerPrefab (UnityEngine.BoxCollider)
[10:30:20.0940444] [Debug  : LethalMin] (PlungerPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0940444] [Debug  : LethalMin] Creating counter for PlungerPrefab
[10:30:20.0940444] [Info   : LethalMin] Adding PikminItem Compoent to SocketWrenchPrefab
[10:30:20.0950469] [Debug  : LethalMin] Calculated weight for Socket Wrench: 8 lb, Devided weight: 3.2 lb
[10:30:20.0950469] [Debug  : LethalMin] (SocketWrenchPrefab) Colider: SocketWrenchPrefab (UnityEngine.BoxCollider)
[10:30:20.0950469] [Debug  : LethalMin] (SocketWrenchPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0950469] [Debug  : LethalMin] Creating counter for SocketWrenchPrefab
[10:30:20.0950469] [Info   : LethalMin] Adding PikminItem Compoent to BeercanPrefab
[10:30:20.0950469] [Debug  : LethalMin] Calculated weight for Beer can: 0 lb, Devided weight: 0 lb
[10:30:20.0950469] [Debug  : LethalMin] (BeercanPrefab) Colider: BeercanPrefab (UnityEngine.BoxCollider)
[10:30:20.0950469] [Debug  : LethalMin] (BeercanPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0950469] [Debug  : LethalMin] Creating counter for BeercanPrefab
[10:30:20.0950469] [Info   : LethalMin] Adding PikminItem Compoent to BrickPrefab
[10:30:20.0950469] [Debug  : LethalMin] Calculated weight for IBrick: 11 lb, Devided weight: 4.4 lb
[10:30:20.0950469] [Debug  : LethalMin] (BrickPrefab) Colider: BrickPrefab (UnityEngine.BoxCollider)
[10:30:20.0950469] [Debug  : LethalMin] (BrickPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0950469] [Debug  : LethalMin] Creating counter for BrickPrefab
[10:30:20.0950469] [Info   : LethalMin] Adding PikminItem Compoent to FirehydrantPrefab
[10:30:20.0950469] [Debug  : LethalMin] Calculated weight for Fire hydrant: 68 lb, Devided weight: 27.2 lb
[10:30:20.0950469] [Debug  : LethalMin] (FirehydrantPrefab) Colider: FirehydrantPrefab (UnityEngine.BoxCollider)
[10:30:20.0950469] [Debug  : LethalMin] (FirehydrantPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0960450] [Debug  : LethalMin] Creating counter for FirehydrantPrefab
[10:30:20.0960450] [Info   : LethalMin] Adding PikminItem Compoent to WateringCanPrefab
[10:30:20.0960450] [Debug  : LethalMin] Calculated weight for Watering Can: 16 lb, Devided weight: 6.4 lb
[10:30:20.0960450] [Debug  : LethalMin] (WateringCanPrefab) Colider: WateringCanPrefab (UnityEngine.BoxCollider)
[10:30:20.0960450] [Debug  : LethalMin] (WateringCanPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0960450] [Debug  : LethalMin] Creating counter for WateringCanPrefab
[10:30:20.0960450] [Info   : LethalMin] Adding PikminItem Compoent to WheelPrefab
[10:30:20.0960450] [Debug  : LethalMin] Calculated weight for Wheel: 68 lb, Devided weight: 27.2 lb
[10:30:20.0960450] [Debug  : LethalMin] (WheelPrefab) Colider: WheelPrefab (UnityEngine.BoxCollider)
[10:30:20.0960450] [Debug  : LethalMin] (WheelPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0960450] [Debug  : LethalMin] Creating counter for WheelPrefab
[10:30:20.0970449] [Info   : LethalMin] Adding PikminItem Compoent to KeyboardPrefab
[10:30:20.0970449] [Debug  : LethalMin] Calculated weight for IKeyboard: 11 lb, Devided weight: 4.4 lb
[10:30:20.0970449] [Debug  : LethalMin] (KeyboardPrefab) Colider: KeyboardPrefab (UnityEngine.BoxCollider)
[10:30:20.0970449] [Debug  : LethalMin] (KeyboardPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0970449] [Debug  : LethalMin] Creating counter for KeyboardPrefab
[10:30:20.0970449] [Info   : LethalMin] Adding PikminItem Compoent to ScrewdriverPrefab
[10:30:20.0970449] [Debug  : LethalMin] Calculated weight for Screwdriver: 0 lb, Devided weight: 0 lb
[10:30:20.0970449] [Debug  : LethalMin] (ScrewdriverPrefab) Colider: ScrewdriverPrefab (UnityEngine.BoxCollider)
[10:30:20.0970449] [Debug  : LethalMin] (ScrewdriverPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0970449] [Debug  : LethalMin] Creating counter for ScrewdriverPrefab
[10:30:20.0970449] [Info   : LethalMin] Adding PikminItem Compoent to HammerPrefab
[10:30:20.0970449] [Debug  : LethalMin] Calculated weight for ImmersiveHammer: 16 lb, Devided weight: 6.4 lb
[10:30:20.0970449] [Debug  : LethalMin] (HammerPrefab) Colider: HammerPrefab (UnityEngine.BoxCollider)
[10:30:20.0970449] [Debug  : LethalMin] (HammerPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0970449] [Debug  : LethalMin] Creating counter for HammerPrefab
[10:30:20.0970449] [Info   : LethalMin] Adding PikminItem Compoent to FireextinguisherPrefab
[10:30:20.0970449] [Debug  : LethalMin] Calculated weight for Fire extinguisher: 37 lb, Devided weight: 14.8 lb
[10:30:20.0970449] [Debug  : LethalMin] (FireextinguisherPrefab) Colider: FireextinguisherPrefab (UnityEngine.BoxCollider)
[10:30:20.0970449] [Debug  : LethalMin] (FireextinguisherPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0970449] [Debug  : LethalMin] Creating counter for FireextinguisherPrefab
[10:30:20.0980454] [Info   : LethalMin] Adding PikminItem Compoent to GameboyPrefab
[10:30:20.0980454] [Debug  : LethalMin] Calculated weight for Gameboy: 0 lb, Devided weight: 0 lb
[10:30:20.0980454] [Debug  : LethalMin] (GameboyPrefab) Colider: GameboyPrefab (UnityEngine.BoxCollider)
[10:30:20.0980454] [Debug  : LethalMin] (GameboyPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0980454] [Debug  : LethalMin] Creating counter for GameboyPrefab
[10:30:20.0980454] [Info   : LethalMin] Adding PikminItem Compoent to JerrycanPrefab
[10:30:20.0980454] [Debug  : LethalMin] Calculated weight for Jerrycan: 37 lb, Devided weight: 14.8 lb
[10:30:20.0980454] [Debug  : LethalMin] (JerrycanPrefab) Colider: JerrycanPrefab (UnityEngine.BoxCollider)
[10:30:20.0980454] [Debug  : LethalMin] (JerrycanPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0980454] [Debug  : LethalMin] Creating counter for JerrycanPrefab
[10:30:20.0980454] [Info   : LethalMin] Adding PikminItem Compoent to SqueakytoyPrefab
[10:30:20.0980454] [Debug  : LethalMin] Calculated weight for ISqueaky toy: 0 lb, Devided weight: 0 lb
[10:30:20.0980454] [Debug  : LethalMin] (SqueakytoyPrefab) Colider: SqueakytoyPrefab (UnityEngine.BoxCollider)
[10:30:20.0980454] [Debug  : LethalMin] (SqueakytoyPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0980454] [Debug  : LethalMin] Creating counter for SqueakytoyPrefab
[10:30:20.0980454] [Info   : LethalMin] Adding PikminItem Compoent to CanteenPrefab
[10:30:20.0980454] [Debug  : LethalMin] Calculated weight for Canteen: 0 lb, Devided weight: 0 lb
[10:30:20.0980454] [Debug  : LethalMin] (CanteenPrefab) Colider: CanteenPrefab (UnityEngine.BoxCollider)
[10:30:20.0980454] [Debug  : LethalMin] (CanteenPrefab) Center: (0.00, 0.00, 0.00)
[10:30:20.0980454] [Debug  : LethalMin] Creating counter for CanteenPrefab
[10:30:20.0980454] [Info   : LethalMin] Adding PikminItem Compoent to PliersPrefab
